zipCode,latitude,longitude,price,numBeds,numBaths,area,address,timeOnZillow,detailURL
37076,36.17203,-86.59946,1049.0,0,1.0,288,"4040 Central Pike, Hermitage, TN",2927312950,/apartments/hermitage-tn/hermitage-studios/CYcJHT/
37076,36.213924,-86.59628,1295.0,2,1.5,912,"4716 Trenton Dr, Hermitage, TN",1797016887,/apartments/hermitage-tn/cedar-creek-apartments/5XkTLC/
37076,36.16747,-86.61405,1043.0,1,1.0,600,"1800 Oakwell Farms Ln, Hermitage, TN",8722548,/apartments/hermitage-tn/southpoint-at-stones-river/5Xhxfw/
37076,36.167248,-86.61364,1223.0,1,1.0,600,"1800 Oakwell Farms Ln, Hermitage, TN",317711420,/apartments/hermitage-tn/southpoint-at-stones-river/5Xhxfw/
37076,36.144253,-86.63902,1243.0,2,2.0,915,"3110 Elm Hill Pike #802, Nashville, TN 37214",8805787,/apartments/nashville-tn/terrace-park-apartments/5XhxnR/
37076,36.14424,-86.639,1243.0,2,2.0,915,"3110 Elm Hill Pike, Nashville, TN",426320295,/apartments/nashville-tn/terrace-park-apartments/5XhxnR/
37076,36.088936,-86.63622,2395.0,3,3.0,1444,"1243 Nashboro Blvd, Nashville, TN 37217",14266599,/homedetails/1243-Nashboro-Blvd-Nashville-TN-37217/337061029_zpid/
37076,36.181145,-86.598495,3000.0,4,2.5,2200,"827 Bloomdale Trce, Hermitage, TN 37076",517548936,/homedetails/827-Bloomdale-Trce-Hermitage-TN-37076/307240168_zpid/
37076,36.153362,-86.63054,2000.0,2,1.5,1096,"739 Fitzpatrick Rd, Nashville, TN 37214",1053578868,/homedetails/739-Fitzpatrick-Rd-Nashville-TN-37214/41122602_zpid/
37076,36.08611,-86.60932,2400.0,3,2.5,3000,"3005 Runabout Dr, Nashville, TN 37217",337303169,/homedetails/3005-Runabout-Dr-Nashville-TN-37217/41167215_zpid/
37076,36.170574,-86.62352,2499.0,3,2.0,1507,"3748 Hoggett Ford Rd, Hermitage, TN 37076",902900891,/homedetails/3748-Hoggett-Ford-Rd-Hermitage-TN-37076/108784201_zpid/
37076,36.21959,-86.60236,2100.0,3,2.5,1679,"732 Sweetwater Cir, Old Hickory, TN 37138",87379183,/homedetails/732-Sweetwater-Cir-Old-Hickory-TN-37138/41080262_zpid/
37076,36.205112,-86.605995,1450.0,2,2.0,1032,"700 Rachels Trl, Hermitage, TN 37076",128465474,/homedetails/700-Rachels-Trl-Hermitage-TN-37076/41093043_zpid/
37076,36.175354,-86.58919,1100.0,2,1.0,800,"4438 Gina Brooke Dr, Hermitage, TN 37076",151808740,/homedetails/4438-Gina-Brooke-Dr-Hermitage-TN-37076/2084948257_zpid/
37076,36.18269,-86.56751,2195.0,3,2.5,1700,"2131 Ponty Pool Dr, Mount Juliet, TN 37122",2226779981,/homedetails/2131-Ponty-Pool-Dr-Mount-Juliet-TN-37122/80372669_zpid/
37076,36.08161,-86.61421,1295.0,2,1.5,1056,"760 Holder Dr, Nashville, TN 37217",445497857,/homedetails/760-Holder-Dr-Nashville-TN-37217/41184962_zpid/
37076,36.226692,-86.575615,2465.0,3,2.0,1747,"589 Springmont Blvd, Old Hickory, TN 37138",80191599,/homedetails/589-Springmont-Blvd-Old-Hickory-TN-37138/42669716_zpid/
37076,36.175613,-86.6224,2000.0,3,2.0,1025,"3628 Pierside Dr, Hermitage, TN 37076",38788859,/homedetails/3628-Pierside-Dr-Hermitage-TN-37076/41109748_zpid/
37076,36.20044,-86.52379,2089.0,4,3.5,1600,"311 Woodfern Ct, Mount Juliet, TN 37122",204766145,/homedetails/311-Woodfern-Ct-Mount-Juliet-TN-37122/247080400_zpid/
37076,36.187305,-86.59873,1895.0,3,2.0,1279,"509 Jackson Thistle, Hermitage, TN 37076",151910199,/homedetails/509-Jackson-Thistle-Hermitage-TN-37076/41109226_zpid/
37076,36.20822,-86.57906,2199.0,3,2.0,1360,"2802 Halifax Ct, Old Hickory, TN 37138",290943066,/homedetails/2802-Halifax-Ct-Old-Hickory-TN-37138/80363053_zpid/
37076,36.212296,-86.59324,2190.0,4,1.5,1773,"4716 Phoenix Dr, Hermitage, TN 37076",4849029833,/homedetails/4716-Phoenix-Dr-Hermitage-TN-37076/2055697427_zpid/
37076,36.08265,-86.66007,2500.0,3,3.5,2671,"853 Bishopsgate Rd #A, Antioch, TN 37013",1241494308,/b/853-bishopsgate-rd-antioch-tn-9DkrHx/
37076,36.197823,-86.599724,2200.0,3,2.0,1143,"805 Netherlands Dr, Hermitage, TN 37076",442352044,/homedetails/805-Netherlands-Dr-Hermitage-TN-37076/41094694_zpid/
37076,36.207596,-86.57685,2775.0,4,2.5,2033,"1200 Georgetown Ct, Old Hickory, TN 37138",872203862,/homedetails/1200-Georgetown-Ct-Old-Hickory-TN-37138/80362905_zpid/
37076,36.186596,-86.59985,2255.0,3,2.0,1196,"1416 Autumn Knl, Hermitage, TN 37076",872203862,/homedetails/1416-Autumn-Knl-Hermitage-TN-37076/41109045_zpid/
37076,36.171097,-86.65324,2200.0,2,2.0,1767,"110 Riverstone Dr, Nashville, TN 37214",1119245185,/homedetails/110-Riverstone-Dr-Nashville-TN-37214/41108312_zpid/
37076,36.188023,-86.572174,2695.0,4,2.5,2781,"250 Cobblestone Lndg, Mount Juliet, TN 37122",569761625,/homedetails/250-Cobblestone-Lndg-Mount-Juliet-TN-37122/103854454_zpid/
37076,36.17892,-86.541245,2325.0,3,2.0,2143,"1041 Secretariat Dr, Mount Juliet, TN 37122",439622867,/homedetails/1041-Secretariat-Dr-Mount-Juliet-TN-37122/80372723_zpid/
37076,36.211285,-86.63401,1250.0,2,1.0,840,"701-703 Linden Grn, Hermitage, TN 37076",1303237314,/homedetails/701-703-Linden-Grn-Hermitage-TN-37076/2054931494_zpid/
37076,36.0858,-86.585266,2445.0,3,2.0,1900,"3416 Bridgeton Cv, Antioch, TN 37013",1073885419,/homedetails/3416-Bridgeton-Cv-Antioch-TN-37013/41188810_zpid/
37076,36.094097,-86.61152,2100.0,4,3.0,1749,"3510 Wood Bridge Dr, Nashville, TN 37217",1044361580,/homedetails/3510-Wood-Bridge-Dr-Nashville-TN-37217/41166432_zpid/
37076,36.10895,-86.514465,2745.0,3,2.5,2413,"413 Southwinds Dr, Hermitage, TN 37076",1570192567,/homedetails/413-Southwinds-Dr-Hermitage-TN-37076/80367266_zpid/
37076,36.155087,-86.51041,3450.0,5,4.0,3533,"1173 Carlisle Pl, Mount Juliet, TN",2818095714,"/b/Mount-Juliet-TN/36.155087,-86.51041_ll/"
37076,36.08597,-86.58575,2250.0,3,2.0,1892,"409 Bridgeton Cove Ct, Antioch, TN 37013",609017605,/homedetails/409-Bridgeton-Cove-Ct-Antioch-TN-37013/41188813_zpid/
37076,36.206627,-86.567024,2295.0,3,2.0,1854,"1710 Carrington Ct, Old Hickory, TN 37138",1188699148,/homedetails/1710-Carrington-Ct-Old-Hickory-TN-37138/80374984_zpid/
37076,36.20298,-86.58959,1795.0,2,2.0,1328,"735 Tulip Grove Rd APT 348, Hermitage, TN 37076",1900099328,/homedetails/735-Tulip-Grove-Rd-APT-348-Hermitage-TN-37076/81103673_zpid/
37076,36.215313,-86.62575,2620.0,3,2.5,2248,"1436 Aaronwood Dr, Old Hickory, TN 37138",2196710593,/homedetails/1436-Aaronwood-Dr-Old-Hickory-TN-37138/41078741_zpid/
37076,36.211834,-86.589874,1395.0,2,2.0,1073,"211 Brooke Castle Dr, Hermitage, TN 37076",409190769,/homedetails/211-Brooke-Castle-Dr-Hermitage-TN-37076/59889055_zpid/
37076,36.214924,-86.62474,2510.0,4,2.5,2312,"1416 Aaronwood Dr, Old Hickory, TN 37138",1021674889,/homedetails/1416-Aaronwood-Dr-Old-Hickory-TN-37138/41078736_zpid/
37076,36.19274,-86.625755,1150.0,1,1.0,620,"108 Bonnabrook Dr #214, Hermitage, TN 37076",7074338533,/homedetails/108-Bonnabrook-Dr-214-Hermitage-TN-37076/2062590640_zpid/
37076,36.1696,-86.661354,2570.0,3,2.0,1747,"212 Riverpoint Ct, Nashville, TN 37214",2715092660,/homedetails/212-Riverpoint-Ct-Nashville-TN-37214/41120638_zpid/
37076,36.176907,-86.59625,1895.0,3,2.0,1146,"112 Saddlestone Ct S, Hermitage, TN 37076",942366787,/homedetails/112-Saddlestone-Ct-S-Hermitage-TN-37076/55294723_zpid/
37076,36.154987,-86.66008,2150.0,3,1.0,1361,"2817 Dunmore Dr, Nashville, TN 37214",3723087657,/homedetails/2817-Dunmore-Dr-Nashville-TN-37214/41121553_zpid/
37076,36.1884,-86.60679,2270.0,3,2.0,1302,"416 Hunters Path Ct, Hermitage, TN 37076",2197063157,/homedetails/416-Hunters-Path-Ct-Hermitage-TN-37076/52121532_zpid/
37076,36.199974,-86.52328,2089.0,4,3.5,1600,"133 Hickory Station Ln, Mount Juliet, TN 37122",1750359904,/homedetails/133-Hickory-Station-Ln-Mount-Juliet-TN-37122/247080758_zpid/
37076,36.22206,-86.579475,1780.0,3,1.0,1100,"311 Santa Rosa Dr, Old Hickory, TN 37138",1160126530,/homedetails/311-Santa-Rosa-Dr-Old-Hickory-TN-37138/42669960_zpid/
37076,36.199883,-86.5236,2089.0,4,3.5,1600,"401 Riverwood Ct, Mount Juliet, TN 37122",2623946720,/homedetails/401-Riverwood-Ct-Mount-Juliet-TN-37122/2089149869_zpid/
37076,36.173782,-86.58882,1945.0,3,2.0,1359,"4332 Central Valley Dr, Hermitage, TN 37076",447167620,/homedetails/4332-Central-Valley-Dr-Hermitage-TN-37076/41110799_zpid/
37076,36.200623,-86.52372,2089.0,4,3.5,1600,"310 Woodfern Ct, Mount Juliet, TN 37122",972729609,/homedetails/310-Woodfern-Ct-Mount-Juliet-TN-37122/247080746_zpid/
37076,36.22005,-86.59815,2285.0,3,2.0,1340,"503 Selsey Ct S, Hermitage, TN 37076",4479099718,/homedetails/503-Selsey-Ct-S-Hermitage-TN-37076/41080287_zpid/
37076,36.134212,-86.63432,2315.0,3,2.0,1214,"1805 Easton Ct, Nashville, TN 37214",3888791599,/homedetails/1805-Easton-Ct-Nashville-TN-37214/41137164_zpid/
37076,36.20632,-86.6054,1395.0,2,1.0,1036,"404 Rachels Ct W, Hermitage, TN 37076",4748533283,/homedetails/404-Rachels-Ct-W-Hermitage-TN-37076/41093071_zpid/
37076,36.181347,-86.59577,2229.0,3,3.0,1495,"108 Tulip Grove Poin, Hermitage, TN 37076",1414302576,/homedetails/108-Tulip-Grove-Poin-Hermitage-TN-37076/2066241152_zpid/
37076,36.13316,-86.64062,2295.0,3,2.0,1770,"117 New Haven Ct, Nashville, TN 37214",1572641606,/homedetails/117-New-Haven-Ct-Nashville-TN-37214/67621258_zpid/
37076,36.08585,-86.65894,2225.0,3,2.5,2312,"1009 Blue Mountain Ln, Antioch, TN 37013",439623192,/homedetails/1009-Blue-Mountain-Ln-Antioch-TN-37013/108759224_zpid/
37076,36.202637,-86.59374,1795.0,3,2.0,1223,"5016 Greer Station Dr, Hermitage, TN 37076",3326289087,/homedetails/5016-Greer-Station-Dr-Hermitage-TN-37076/41094244_zpid/
37076,36.19626,-86.59003,2649.0,4,2.5,2564,"720 Wyntree N, Hermitage, TN 37076",1786186227,/homedetails/720-Wyntree-N-Hermitage-TN-37076/52356558_zpid/
37076,36.09274,-86.63309,1900.0,2,2.5,1388,"2424 Nashboro Blvd, Nashville, TN 37217",2290075174,/homedetails/2424-Nashboro-Blvd-Nashville-TN-37217/67654408_zpid/
37076,36.205395,-86.60516,1940.0,3,2.5,1328,"709 Rachels Trl, Hermitage, TN 37076",2711128869,/homedetails/709-Rachels-Trl-Hermitage-TN-37076/41092976_zpid/
37076,36.153473,-86.59414,2450.0,3,2.0,2105,"4844 Peninsula Pointe Dr, Hermitage, TN 37076",3075346918,/homedetails/4844-Peninsula-Pointe-Dr-Hermitage-TN-37076/41123267_zpid/
37076,36.19156,-86.61737,1725.0,3,1.5,1363,"6003 Lopez Ln, Hermitage, TN 37076",2936828667,/homedetails/6003-Lopez-Ln-Hermitage-TN-37076/41108587_zpid/
37076,36.149303,-86.63129,2360.0,3,2.0,1407,"3104 Blackwood Dr, Nashville, TN 37214",3363013024,/homedetails/3104-Blackwood-Dr-Nashville-TN-37214/41122614_zpid/
37076,36.195095,-86.56933,2340.0,3,2.0,2240,"1200 Nighthawk Ct, Mount Juliet, TN 37122",705798617,/homedetails/1200-Nighthawk-Ct-Mount-Juliet-TN-37122/80363240_zpid/
37076,36.08083,-86.657455,1597.0,2,2.5,1188,"949 Strand Fleet Dr, Antioch, TN 37013",1625916547,/homedetails/949-Strand-Fleet-Dr-Antioch-TN-37013/41182561_zpid/
37076,36.153015,-86.66083,2100.0,3,1.0,1301,"2811 Branwood Dr, Nashville, TN 37214",1588884136,/homedetails/2811-Branwood-Dr-Nashville-TN-37214/41122113_zpid/
37076,36.130123,-86.63788,1650.0,3,2.5,1584,"934 Hammack Dr, Nashville, TN 37214",5439768275,/homedetails/934-Hammack-Dr-Nashville-TN-37214/41137537_zpid/
37076,36.177246,-86.61145,1500.0,2,1.5,1116,"240 Thistle Ln, Hermitage, TN 37076",1310537691,/homedetails/240-Thistle-Ln-Hermitage-TN-37076/41109884_zpid/
37076,36.189518,-86.56961,2225.0,3,2.5,2124,"1542 Cardinal Ln, Mount Juliet, TN 37122",3977036025,/homedetails/1542-Cardinal-Ln-Mount-Juliet-TN-37122/80363361_zpid/
37076,36.209843,-86.57236,2520.0,3,2.5,2683,"1410 Brighton Cir, Mount Juliet, TN 37122",4150673085,/homedetails/1410-Brighton-Cir-Mount-Juliet-TN-37122/2106465612_zpid/
37076,36.19162,-86.62027,2095.0,4,2.0,1440,"6004 Cortez Ct, Hermitage, TN 37076",6080451236,/homedetails/6004-Cortez-Ct-Hermitage-TN-37076/41108480_zpid/
37076,36.20163,-86.59379,2320.0,3,2.5,1897,"444 Scotts Creek Trl, Hermitage, TN 37076",4918433816,/homedetails/444-Scotts-Creek-Trl-Hermitage-TN-37076/67646278_zpid/
37076,36.214058,-86.581055,2370.0,3,3.0,2427,"712 Garland Dr, Old Hickory, TN 37138",5256654885,/homedetails/712-Garland-Dr-Old-Hickory-TN-37138/42670138_zpid/
37076,36.186,-86.60717,1950.0,3,2.0,1753,"1217 Jacksons View Rd, Hermitage, TN 37076",4738957407,/homedetails/1217-Jacksons-View-Rd-Hermitage-TN-37076/41109185_zpid/
37076,36.20586,-86.62769,2100.0,4,3.0,1884,"181 Bonnafield Dr, Hermitage, TN 37076",3938902734,/homedetails/181-Bonnafield-Dr-Hermitage-TN-37076/41092541_zpid/
37076,36.22378,-86.59565,1995.0,2,2.0,1751,"812 Old Coach Pl, Hermitage, TN 37076",2785452680,/homedetails/812-Old-Coach-Pl-Hermitage-TN-37076/41079962_zpid/
37076,36.20718,-86.57075,2499.0,3,2.5,2362,"2511 Edinburgh St, Old Hickory, TN 37138",512074088,/homedetails/2511-Edinburgh-St-Old-Hickory-TN-37138/80363014_zpid/
37076,36.21842,-86.59224,2020.0,3,2.5,1392,"1752 Stone Hollow Ct, Hermitage, TN 37076",5537171811,/homedetails/1752-Stone-Hollow-Ct-Hermitage-TN-37076/54588033_zpid/
37076,36.08258,-86.63586,2440.0,3,2.0,1833,"2521 Ravine Dr, Nashville, TN 37217",3031967842,/homedetails/2521-Ravine-Dr-Nashville-TN-37217/41165856_zpid/
37076,36.220894,-86.58328,2425.0,4,2.0,1900,"304 Matterhorn Dr, Old Hickory, TN 37138",2240078285,/homedetails/304-Matterhorn-Dr-Old-Hickory-TN-37138/80357059_zpid/
37076,36.22026,-86.62506,2230.0,3,2.5,1699,"804 Conway Pl, Old Hickory, TN 37138",7078431324,/homedetails/804-Conway-Pl-Old-Hickory-TN-37138/41080169_zpid/
37076,36.083073,-86.63598,2345.0,3,2.0,2085,"2516 Ravine Dr, Nashville, TN 37217",5307227574,/homedetails/2516-Ravine-Dr-Nashville-TN-37217/41165910_zpid/
37076,36.128635,-86.63632,1895.0,3,2.5,1596,"1011 Pleasant View Dr, Nashville, TN 37214",2211270932,/homedetails/1011-Pleasant-View-Dr-Nashville-TN-37214/41137647_zpid/
37076,36.208183,-86.57336,2100.0,3,2.0,1254,"1465 Brighton Cir, Old Hickory, TN 37138",2395649988,/homedetails/1465-Brighton-Cir-Old-Hickory-TN-37138/80362934_zpid/
37076,36.19043,-86.56786,2440.0,4,2.5,2248,"801 Partridge Cir, Mount Juliet, TN 37122",6012043524,/homedetails/801-Partridge-Cir-Mount-Juliet-TN-37122/80363377_zpid/
37076,36.21441,-86.51241,2465.0,3,2.5,2176,"6005 Crestview Ct, Mount Juliet, TN 37122",446569072,/homedetails/6005-Crestview-Ct-Mount-Juliet-TN-37122/80372297_zpid/
37076,36.219707,-86.62497,2350.0,3,2.0,1676,"904 Conway Ln, Old Hickory, TN 37138",7697405493,/homedetails/904-Conway-Ln-Old-Hickory-TN-37138/41080175_zpid/
37076,36.180435,-86.61322,1395.0,2,1.0,744,"4155 Dodson Chapel Rd, Hermitage, TN 37076",1624890992,/homedetails/4155-Dodson-Chapel-Rd-Hermitage-TN-37076/2057297755_zpid/
37076,36.221775,-86.62629,1995.0,3,2.0,1655,"4221 Brackenwood Dr, Old Hickory, TN 37138",4486404257,/homedetails/4221-Brackenwood-Dr-Old-Hickory-TN-37138/41079600_zpid/
37076,36.184486,-86.60312,2070.0,3,2.0,1871,"409 Scenicway Knob, Hermitage, TN 37076",7726446110,/homedetails/409-Scenicway-Knob-Hermitage-TN-37076/41109057_zpid/
37076,36.181553,-86.61065,2549.0,3,2.5,1500,"3516 Albee Dr, Hermitage, TN 37076",4155355456,/homedetails/3516-Albee-Dr-Hermitage-TN-37076/41109479_zpid/
37076,36.12753,-86.63282,1955.0,3,2.0,1150,"1303 Priest Woods Ct, Nashville, TN 37214",378257158,/homedetails/1303-Priest-Woods-Ct-Nashville-TN-37214/2096389178_zpid/
37076,36.132957,-86.53687,2225.0,3,2.0,1230,"523 Taffy Way, Hermitage, TN 37076",7232135033,/homedetails/523-Taffy-Way-Hermitage-TN-37076/2067274516_zpid/
37076,36.22632,-86.57148,2120.0,3,2.0,1154,"941 Denise Dr, Old Hickory, TN 37138",6343914643,/homedetails/941-Denise-Dr-Old-Hickory-TN-37138/80356845_zpid/
37076,36.15122,-86.57864,2875.0,5,3.0,2513,"5980 Hagar Valley Dr, Hermitage, TN 37076",403492346,/homedetails/5980-Hagar-Valley-Dr-Hermitage-TN-37076/2056534192_zpid/
37076,36.13991,-86.63756,1595.0,3,2.0,1044,"1107 Quail Ct W, Nashville, TN 37214",7826202498,/homedetails/1107-Quail-Ct-W-Nashville-TN-37214/41136823_zpid/
37076,36.199615,-86.52339,1989.0,4,3.5,1600,"145 Hickory Station Ln, Mount Juliet, TN 37122",9043888855,/homedetails/145-Hickory-Station-Ln-Mount-Juliet-TN-37122/247080988_zpid/
37076,36.219418,-86.62534,2255.0,3,2.5,1587,"4611 Conway Ct, Old Hickory, TN 37138",7870456837,/homedetails/4611-Conway-Ct-Old-Hickory-TN-37138/41080178_zpid/
37076,36.217052,-86.63375,2395.0,3,3.0,1909,"1732 Aaronwood Dr, Old Hickory, TN 37138",9483070607,/homedetails/1732-Aaronwood-Dr-Old-Hickory-TN-37138/41078457_zpid/
37076,36.151203,-86.57834,2720.0,4,2.5,2297,"5984 Hagar Valley Dr, Hermitage, TN 37076",5958431818,/homedetails/5984-Hagar-Valley-Dr-Hermitage-TN-37076/2055880171_zpid/
37076,36.218254,-86.62846,2240.0,4,2.0,1780,"1616 Aaronwood Dr, Old Hickory, TN 37138",10533881652,/homedetails/1616-Aaronwood-Dr-Old-Hickory-TN-37138/41078545_zpid/
37076,36.19117,-86.56877,2295.0,3,2.0,2151,"1041 Nighthawk Ln, Mount Juliet, TN 37122",6663999517,/homedetails/1041-Nighthawk-Ln-Mount-Juliet-TN-37122/80363390_zpid/
37076,36.188023,-86.579575,3200.0,4,2.5,2763,"437 Landings Way, Mount Juliet, TN 37122",7118703525,/homedetails/437-Landings-Way-Mount-Juliet-TN-37122/108742547_zpid/
37076,36.22475,-86.59553,1500.0,2,2.0,1570,"914 Old Fountain Pl, Hermitage, TN 37076",9661806624,/homedetails/914-Old-Fountain-Pl-Hermitage-TN-37076/41079983_zpid/
37076,36.204525,-86.52463,3600.0,4,3.0,3000,"27 4th Ave, Mount Juliet, TN 37122",8956460,/homedetails/27-4th-Ave-Mount-Juliet-TN-37122/42676635_zpid/
37076,36.089363,-86.63861,1600.0,2,2.5,1356,"1165 Nashboro Blvd, Nashville, TN 37217",65468961,/homedetails/1165-Nashboro-Blvd-Nashville-TN-37217/71260972_zpid/
37076,36.161507,-86.58121,1900.0,2,1.0,725,"5209 Dove Trl #A, Hermitage, TN 37076",665339003,/homedetails/5209-Dove-Trl-A-Hermitage-TN-37076/2054747573_zpid/
37076,36.205784,-86.57492,1500.0,2,1.0,1300,"2339 Devonshire Dr, Old Hickory, TN 37138",429232771,/homedetails/2339-Devonshire-Dr-Old-Hickory-TN-37138/80363120_zpid/
37076,36.208687,-86.57124,2895.0,3,2.0,1815,"1449 Brighton Cir, Old Hickory, TN 37138",434208695,/homedetails/1449-Brighton-Cir-Old-Hickory-TN-37138/80362874_zpid/
37076,36.204144,-86.59601,2800.0,2,2.0,2000,"684 Dutchmans Dr, Hermitage, TN 37076",523689478,/homedetails/684-Dutchmans-Dr-Hermitage-TN-37076/41093334_zpid/
37076,36.19081,-86.61829,2600.0,3,3.0,1633,"1511 Henderson Point Aly, Hermitage, TN 37076",176600390,/homedetails/1511-Henderson-Point-Aly-Hermitage-TN-37076/2055846141_zpid/
37076,36.153698,-86.63935,1800.0,1,1.0,782,"3320 Falls Creek Dr #3320, Nashville, TN 37214",2922507459,/homedetails/3320-Falls-Creek-Dr-3320-Nashville-TN-37214/2055258791_zpid/
37076,36.104073,-86.60613,2350.0,3,3.0,1728,"3880 Priest Lake Dr APT 52, Nashville, TN 37217",704954648,/homedetails/3880-Priest-Lake-Dr-APT-52-Nashville-TN-37217/41166150_zpid/
37076,36.17668,-86.59473,1550.0,2,1.5,1015,"1216 Tulip Grove Rd #A, Hermitage, TN 37076",494785463,/homedetails/1216-Tulip-Grove-Rd-A-Hermitage-TN-37076/2070149591_zpid/
37076,36.200405,-86.600334,3000.0,3,1.0,1976,"512 Belgium Dr, Hermitage, TN 37076",620617536,/homedetails/512-Belgium-Dr-Hermitage-TN-37076/41093841_zpid/
37076,36.178474,-86.617714,2750.0,3,4.0,2200,"3746 Central Pike #10, Hermitage, TN 37076",748888347,/homedetails/3746-Central-Pike-10-Hermitage-TN-37076/307238789_zpid/
37076,36.174088,-86.58275,2000.0,2,3.0,1209,"1242 Hope Village Way #31, Hermitage, TN 37076",1275633911,/homedetails/1242-Hope-Village-Way-31-Hermitage-TN-37076/2062276909_zpid/
37076,36.22396,-86.56469,2100.0,2,1.0,1196,"106 Valleyview Dr, Old Hickory, TN 37138",5172472169,/homedetails/106-Valleyview-Dr-Old-Hickory-TN-37138/80357547_zpid/
37076,36.08034,-86.61829,3750.0,3,2.5,1750,"1016 Trevino Pl, Antioch, TN 37013",3540105832,/homedetails/1016-Trevino-Pl-Antioch-TN-37013/296615154_zpid/
37076,36.22047,-86.587425,1950.0,3,2.0,1350,"4860 Big Horn Dr, Old Hickory, TN 37138",1023266683,/homedetails/4860-Big-Horn-Dr-Old-Hickory-TN-37138/41080449_zpid/
37076,36.22029,-86.624245,3200.0,3,2.0,1059,"4246 Old Hickory Blvd, Old Hickory, TN 37138",2338438046,/homedetails/4246-Old-Hickory-Blvd-Old-Hickory-TN-37138/41079510_zpid/
37076,36.09493,-86.63152,2175.0,3,2.5,1800,"3012 Harbor Lights Dr, Nashville, TN 37217",2429907952,/homedetails/3012-Harbor-Lights-Dr-Nashville-TN-37217/55100878_zpid/
37076,36.178867,-86.596115,2200.0,3,2.5,1694,"1330 Sula Dr, Hermitage, TN 37076",2257818698,/homedetails/1330-Sula-Dr-Hermitage-TN-37076/248420860_zpid/
37076,36.21231,-86.540474,3495.0,5,4.0,2950,"52 Georgie Way, Mount Juliet, TN 37122",957316468,/homedetails/52-Georgie-Way-Mount-Juliet-TN-37122/2063231300_zpid/
37076,36.149345,-86.584755,2400.0,3,2.0,1687,"4705 Cape Hope Pass, Hermitage, TN 37076",2600414192,/homedetails/4705-Cape-Hope-Pass-Hermitage-TN-37076/41123960_zpid/
37076,36.207924,-86.58629,3500.0,3,2.0,1127,"633 Debbie Dr, Hermitage, TN 37076",971077860,/homedetails/633-Debbie-Dr-Hermitage-TN-37076/41094920_zpid/
37076,36.092876,-86.61181,2100.0,3,3.0,1690,"3421 Meadowlake Ter, Nashville, TN 37217",1634815671,/homedetails/3421-Meadowlake-Ter-Nashville-TN-37217/41166715_zpid/
37076,36.120598,-86.52054,2850.0,3,2.5,2232,"3610 S Mount Juliet Rd, Hermitage, TN 37076",689895767,/homedetails/3610-S-Mount-Juliet-Rd-Hermitage-TN-37076/42680951_zpid/
37076,36.204613,-86.63114,1675.0,2,1.0,1000,"326 Bonnahurst Dr #1, Hermitage, TN 37076",7232273955,/homedetails/326-Bonnahurst-Dr-1-Hermitage-TN-37076/2056075627_zpid/
37076,36.205395,-86.563225,3100.0,4,3.0,3134,"2024 Cairns Dr E, Mount Juliet, TN 37122",1871173985,/homedetails/2024-Cairns-Dr-E-Mount-Juliet-TN-37122/80377777_zpid/
37076,36.17539,-86.59063,1300.0,2,1.0,750,"4258 Valley Grove Dr, Hermitage, TN 37076",1457317115,/homedetails/4258-Valley-Grove-Dr-Hermitage-TN-37076/2092875803_zpid/
37076,36.1704,-86.61579,3000.0,3,2.5,2000,"3005 Lake Dr, Hermitage, TN 37076",2342802848,/homedetails/3005-Lake-Dr-Hermitage-TN-37076/41109900_zpid/
37076,36.174488,-86.650375,2500.0,4,2.5,2800,"3007 Jenry Dr, Nashville, TN 37214",953891492,/homedetails/3007-Jenry-Dr-Nashville-TN-37214/41108341_zpid/
37076,36.171314,-86.623085,2900.0,3,2.5,2596,"5033 Sunflower Ln, Hermitage, TN 37076",38610612,/homedetails/5033-Sunflower-Ln-Hermitage-TN-37076/331674334_zpid/
37076,36.14372,-86.630005,1895.0,3,2.0,1224,"941 Wemberton Dr, Nashville, TN 37214",65730612,/homedetails/941-Wemberton-Dr-Nashville-TN-37214/41136129_zpid/
37076,36.131645,-86.63721,2700.0,4,2.5,2523,"1333 Timber Valley Dr, Nashville, TN 37214",2604505512,/homedetails/1333-Timber-Valley-Dr-Nashville-TN-37214/41137290_zpid/
37076,36.16716,-86.658134,1200.0,2,1.0,685,"102 Donelsonwood Dr #102, Nashville, TN 37214",97683472,/homedetails/102-Donelsonwood-Dr-102-Nashville-TN-37214/2054602085_zpid/
37076,36.143,-86.620766,3175.0,3,2.5,1836,"1608 Lincoya Bay Dr, Nashville, TN 37214",8107523759,/homedetails/1608-Lincoya-Bay-Dr-Nashville-TN-37214/82697923_zpid/
37076,36.20257,-86.61306,2500.0,3,2.0,1179,"204 Weldon Dr, Hermitage, TN 37076",1131501735,/homedetails/204-Weldon-Dr-Hermitage-TN-37076/41093617_zpid/
37076,36.160065,-86.652596,1800.0,2,1.0,850,"514 Cottonwood Dr, Nashville, TN 37214",1019717895,/homedetails/514-Cottonwood-Dr-Nashville-TN-37214/41121073_zpid/
37076,36.20857,-86.572205,2600.0,3,2.5,2100,"1457 Brighton Cir, Old Hickory, TN 37138",1295100963,/homedetails/1457-Brighton-Cir-Old-Hickory-TN-37138/80362953_zpid/
37076,36.154934,-86.6556,1800.0,3,1.0,1003,"2928 Dunmore Dr, Nashville, TN 37214",2232695784,/homedetails/2928-Dunmore-Dr-Nashville-TN-37214/41121593_zpid/
