zipCode,price
10001,19000.0
10001,8900.0
10001,2300.0
10001,18000.0
10001,4000.0
10001,8400.0
10001,6000.0
10001,4400.0
10001,2750.0
10001,4695.0
10001,6600.0
10001,2495.0
10001,4600.0
10001,3595.0
10001,3395.0
10001,3495.0
10001,4146.0
10001,2500.0
10001,7495.0
10001,7295.0
10001,2380.0
10001,3500.0
10001,3400.0
10001,5500.0
10001,3500.0
10001,4450.0
10001,3350.0
10001,4250.0
10001,4000.0
10001,3400.0
10001,4500.0
10001,4400.0
10001,3795.0
10001,2200.0
10001,3000.0
10001,2450.0
10001,5250.0
10001,19400.0
10001,4950.0
10001,2495.0
10001,5850.0
10001,3595.0
10001,25000.0
10001,35000.0
10001,7499.0
10001,7500.0
10001,6000.0
10001,9895.0
10001,15000.0
10001,9495.0
10001,3749.0
10001,7000.0
10001,18000.0
10001,5250.0
10001,10950.0
10001,24000.0
10001,3750.0
10001,7725.0
10001,4675.0
10001,17995.0
10001,15950.0
10001,8500.0
10001,19995.0
10001,3500.0
10001,27000.0
10001,16200.0
10001,3765.0
10001,3935.0
10001,5390.0
10001,3795.0
10001,4255.0
10001,4833.0
10001,4202.0
10001,3997.0
10001,5769.0
10001,3594.0
10001,3851.0
10001,4034.0
10001,5807.0
10001,4094.0
10001,6992.0
10001,7649.0
10001,5973.0
10001,4660.0
10001,8812.0
10001,3720.0
10001,5766.0
10001,3596.0
10001,4526.0
10001,3295.0
10001,4195.0
10001,5775.0
10001,5995.0
10001,3495.0
10001,3500.0
10001,4050.0
10001,3020.0
10001,7470.0
10001,5330.0
10001,3795.0
10001,2850.0
10001,4850.0
10001,3295.0
10001,2750.0
10001,5200.0
10001,4995.0
10001,6154.0
10001,3200.0
10001,1900.0
10001,3595.0
10001,2888.0
10001,5800.0
10001,4495.0
10001,2700.0
10001,6600.0
10001,3290.0
10001,5295.0
10001,3200.0
10001,3195.0
10001,4400.0
10001,3251.0
10001,5500.0
10001,2825.0
10001,5395.0
10001,4150.0
10001,7495.0
10001,6800.0
10001,5000.0
10001,3262.0
10001,4300.0
10001,3000.0
10001,9995.0
10001,7000.0
10001,4515.0
10001,3200.0
10001,5750.0
10001,3700.0
10001,9250.0
10001,3525.0
10001,3723.0
10001,9000.0
10001,3995.0
10001,11000.0
10001,7195.0
10001,5350.0
10001,7500.0
10001,2850.0
10001,3250.0
10001,5000.0
10001,3400.0
10001,4495.0
10001,7450.0
10001,3330.0
10001,14500.0
10001,3290.0
10001,3650.0
10001,21000.0
10001,4275.0
10001,5200.0
10001,3273.0
10001,8500.0
10001,7321.0
10001,7200.0
10001,4900.0
10001,8000.0
10001,6500.0
10001,4650.0
10001,6850.0
10001,6605.0
10001,4149.0
10001,4704.0
10001,5200.0
10001,4895.0
10001,5023.0
10001,5995.0
10001,4495.0
10001,4195.0
10001,4595.0
10001,9500.0
10001,6490.0
10001,6000.0
10001,3850.0
10001,5750.0
10001,14000.0
10001,3900.0
10001,3250.0
10001,12000.0
10001,4795.0
10001,3600.0
10001,3295.0
10001,5900.0
10001,5950.0
10001,4825.0
10001,3600.0
10001,6595.0
10001,4909.0
10001,7917.0
10001,4185.0
10001,4455.0
10001,2750.0
10001,9999.0
10001,6500.0
10001,3400.0
10001,4195.0
10001,4100.0
10001,9550.0
10001,2350.0
10001,4200.0
10001,4250.0
10001,5742.0
10001,4195.0
10001,3500.0
10001,16000.0
10001,6720.0
10001,6500.0
10001,4100.0
10001,3500.0
10001,3000.0
10001,2492.0
10001,4800.0
10001,4295.0
10001,5395.0
10001,2595.0
10001,3350.0
10001,2750.0
10001,4400.0
10001,7500.0
10001,11000.0
10001,2800.0
10001,4250.0
10001,4200.0
10001,4250.0
10001,5800.0
10001,2750.0
10001,5200.0
10001,27500.0
10001,4457.0
10001,4999.0
10001,4000.0
10001,11000.0
10001,2995.0
10001,2700.0
10001,4200.0
10001,5400.0
10001,6170.0
10001,19000.0
10001,8900.0
10001,2300.0
10001,18000.0
10001,4000.0
10001,8400.0
10001,6000.0
10001,4400.0
10001,2750.0
10001,4695.0
10001,6600.0
10001,2495.0
10001,4600.0
10001,3595.0
10001,3395.0
10001,3495.0
10001,4146.0
10001,2500.0
10001,7495.0
10001,7295.0
10001,2380.0
10001,3500.0
10001,3400.0
10001,5500.0
10001,3500.0
10001,4450.0
10001,3350.0
10001,4250.0
10001,4000.0
10001,3400.0
10001,4500.0
10001,4400.0
10001,3795.0
10001,2200.0
10001,3000.0
10001,2450.0
10001,5250.0
10001,19400.0
10001,4950.0
10001,2495.0
10001,5850.0
10001,3595.0
10001,25000.0
10001,35000.0
10001,7499.0
10001,7500.0
10001,6000.0
10001,9895.0
10001,15000.0
10001,9495.0
10001,3749.0
10001,7000.0
10001,18000.0
10001,5250.0
10001,10950.0
10001,24000.0
10001,3750.0
10001,7725.0
10001,4675.0
10001,17995.0
10001,15950.0
10001,8500.0
10001,19995.0
10001,3500.0
10001,27000.0
10001,16200.0
10002,3161.0
10002,2998.0
10002,3861.0
10002,3729.0
10002,4030.0
10002,3488.0
10002,3477.0
10002,4040.0
10002,3802.0
10002,3993.0
10002,4736.0
10002,4761.0
10002,3806.0
10002,4025.0
10002,3445.0
10002,4695.0
10002,3167.0
10002,4340.0
10002,3600.0
10002,3980.0
10002,3700.0
10002,3900.0
10002,4000.0
10002,3810.0
10002,3100.0
10002,3500.0
10002,3253.0
10002,3400.0
10002,3600.0
10002,4250.0
10002,6500.0
10002,6900.0
10002,2590.0
10002,4175.0
10002,5995.0
10002,3150.0
10002,2525.0
10002,5000.0
10002,4300.0
10002,3995.0
10002,3600.0
10002,4495.0
10002,6650.0
10002,2695.0
10002,3210.0
10002,5495.0
10002,4200.0
10002,3350.0
10002,3700.0
10002,18000.0
10002,4000.0
10002,3400.0
10002,2950.0
10002,2550.0
10002,3600.0
10002,6750.0
10002,3500.0
10002,3429.0
10002,3995.0
10002,3850.0
10002,4000.0
10002,3000.0
10002,3092.0
10002,6600.0
10002,18500.0
10002,4000.0
10002,3053.0
10002,3973.0
10002,3900.0
10002,6700.0
10002,4885.0
10002,3708.0
10002,7015.0
10002,6350.0
10002,2400.0
10002,3300.0
10002,5295.0
10002,2995.0
10002,3500.0
10002,3395.0
10002,6850.0
10002,8500.0
10002,3481.0
10002,3800.0
10002,4295.0
10002,4900.0
10002,3500.0
10002,3075.0
10002,3445.0
10002,3685.0
10002,4995.0
10002,4695.0
10002,3000.0
10002,59000.0
10002,4250.0
10002,3510.0
10002,3295.0
10002,3100.0
10002,4200.0
10002,5500.0
10002,4800.0
10002,4220.0
10002,12000.0
10002,4800.0
10002,6000.0
10002,3500.0
10002,3295.0
10002,4445.0
10002,22000.0
10002,10500.0
10002,6200.0
10002,3900.0
10002,4450.0
10002,6195.0
10002,5980.0
10002,4180.0
10002,4749.0
10002,4800.0
10002,3500.0
10002,5900.0
10002,5500.0
10002,3595.0
10002,3500.0
10002,3300.0
10002,6250.0
10002,3200.0
10002,5295.0
10002,2299.0
10002,4200.0
10002,7970.0
10002,3065.0
10002,6510.0
10002,4195.0
10002,4795.0
10002,17500.0
10002,3300.0
10002,2950.0
10002,4125.0
10002,3500.0
10002,4495.0
10002,4000.0
10002,4000.0
10002,4395.0
10002,4550.0
10002,3195.0
10002,4595.0
10002,4800.0
10002,2500.0
10002,3695.0
10002,3870.0
10002,3800.0
10002,4000.0
10002,4800.0
10002,5500.0
10002,3450.0
10002,5300.0
10002,4000.0
10002,4995.0
10002,4500.0
10002,3100.0
10002,3600.0
10002,10250.0
10002,4140.0
10002,5600.0
10002,3750.0
10002,7395.0
10002,4125.0
10002,2399.0
10002,7495.0
10002,3449.0
10002,3350.0
10002,4100.0
10002,3700.0
10002,4495.0
10002,3295.0
10002,3250.0
10002,3900.0
10002,3754.0
10002,3000.0
10002,3750.0
10002,9600.0
10002,35000.0
10002,3700.0
10002,3450.0
10002,2595.0
10002,4750.0
10002,7450.0
10002,3200.0
10002,4840.0
10002,7999.0
10002,4441.0
10002,2850.0
10002,4207.0
10002,2295.0
10002,7295.0
10002,6150.0
10002,3352.0
10002,4480.0
10002,3395.0
10002,3275.0
10002,6295.0
10002,4800.0
10002,3950.0
10002,3199.0
10002,3500.0
10002,4000.0
10002,25000.0
10002,33000.0
10002,4950.0
10002,4195.0
10002,4800.0
10002,4600.0
10002,3500.0
10002,3700.0
10002,17000.0
10002,4300.0
10002,3595.0
10002,8500.0
10002,3195.0
10002,2800.0
10002,3400.0
10002,3650.0
10002,4595.0
10002,3895.0
10002,4827.0
10002,3578.0
10002,5800.0
10002,3392.0
10002,3229.0
10002,4900.0
10002,5500.0
10002,4300.0
10002,4500.0
10002,4500.0
10002,2300.0
10002,3395.0
10002,4800.0
10002,8395.0
10002,3890.0
10002,5195.0
10002,4600.0
10002,4995.0
10002,4995.0
10002,8495.0
10002,6300.0
10002,7664.0
10002,6500.0
10002,4200.0
10002,6900.0
10002,3558.0
10002,4750.0
10002,7210.0
10002,20500.0
10002,2490.0
10002,4200.0
10002,5520.0
10002,4695.0
10002,3295.0
10002,3600.0
10002,3515.0
10002,3595.0
10002,7467.0
10002,3790.0
10002,5950.0
10002,6200.0
10002,3100.0
10002,3000.0
10002,8450.0
10002,7000.0
10002,7500.0
10002,4450.0
10002,3495.0
10002,4795.0
10002,4650.0
10002,6500.0
10002,3100.0
10002,3750.0
10002,6500.0
10002,4650.0
10002,7495.0
10002,2985.0
10002,4200.0
10002,8500.0
10002,6750.0
10002,14500.0
10002,4750.0
10002,9500.0
10002,2700.0
10002,3695.0
10002,3515.0
10002,4950.0
10002,4295.0
10002,9200.0
10002,2450.0
10002,2950.0
10002,2795.0
10002,3695.0
10002,3570.0
10002,12500.0
10002,3350.0
10002,4495.0
10002,3495.0
10002,5500.0
10002,4350.0
10002,3195.0
10002,4595.0
10002,5400.0
10002,2885.0
10002,4895.0
10002,5600.0
10002,3450.0
10002,5123.0
10002,5500.0
10002,5950.0
10002,4750.0
10002,5200.0
10002,3750.0
10002,3500.0
10002,3175.0
10002,20000.0
10002,3950.0
10002,3727.0
10002,6995.0
10002,22000.0
10002,27000.0
10002,3600.0
10002,6395.0
10002,4900.0
10002,3800.0
10002,6500.0
10002,3995.0
10002,5230.0
10002,3325.0
10002,3631.0
10002,3800.0
10002,2795.0
10002,6300.0
10002,2850.0
10002,2600.0
10002,4195.0
10002,4400.0
10002,6600.0
10002,2840.0
10002,12495.0
10002,5975.0
10002,11100.0
10002,7500.0
10002,4000.0
10002,4300.0
10002,4600.0
10002,3495.0
10002,4195.0
10002,5455.0
10002,5454.0
10002,3510.0
10002,5695.0
10002,55000.0
10002,13000.0
10002,13000.0
10002,3995.0
10002,3545.0
10002,4485.0
10002,5000.0
10002,3970.0
10002,4825.0
10002,6950.0
10002,3950.0
10002,7450.0
10002,5400.0
10002,2799.0
10002,4200.0
10002,3795.0
10002,4500.0
10002,7495.0
10002,2795.0
10002,4133.0
10002,7195.0
10002,2995.0
10002,3250.0
10002,5650.0
10002,3000.0
10002,3195.0
10002,3525.0
10002,8495.0
10002,3750.0
10002,3995.0
10002,18000.0
10002,3895.0
10002,7950.0
10002,19950.0
10002,13500.0
10002,4489.0
10002,6495.0
10002,16900.0
10002,4200.0
10002,6750.0
10002,4100.0
10002,3950.0
10002,2600.0
10002,10000.0
10002,3100.0
10002,2400.0
10002,4800.0
10002,4585.0
10002,4550.0
10002,15000.0
10002,4450.0
10002,2275.0
10002,2300.0
10002,7200.0
10002,5400.0
10002,2995.0
10002,3500.0
10002,4195.0
10002,2200.0
10002,3500.0
10002,7965.0
10002,6800.0
10002,2350.0
10002,3650.0
10002,5350.0
10002,9995.0
10002,5295.0
10002,8975.0
10002,4003.0
10002,5800.0
10002,3800.0
10002,3200.0
10002,17000.0
10002,7095.0
10002,4100.0
10002,4400.0
10002,3550.0
10002,2200.0
10002,19100.0
10002,5500.0
10002,6900.0
10002,3800.0
10002,4995.0
10002,3500.0
10002,4500.0
10002,4700.0
10002,18000.0
10002,6950.0
10002,3900.0
10002,7056.0
10002,2295.0
10002,2995.0
10002,9000.0
10002,6950.0
10002,8500.0
10002,3400.0
10002,2250.0
10002,4695.0
10002,5400.0
10002,4200.0
10002,6950.0
10002,3250.0
10002,18500.0
10002,4375.0
10002,6995.0
10002,3200.0
10002,5195.0
10002,3100.0
10002,3695.0
10002,5350.0
10002,15500.0
10002,4150.0
10002,4000.0
10002,6200.0
10002,4899.0
10002,3850.0
10002,2150.0
10002,3800.0
10002,7250.0
10002,4975.0
10002,2395.0
10002,3700.0
10002,5650.0
10002,5200.0
10002,35000.0
10002,5395.0
10002,4800.0
10002,3400.0
10002,3525.0
10002,3175.0
10002,3150.0
10002,2176.0
10002,16500.0
10002,3500.0
10002,2878.0
10002,3300.0
10002,4750.0
10002,6995.0
10002,7850.0
10002,3600.0
10002,4150.0
10002,4000.0
10002,3600.0
10002,2300.0
10003,6087.0
10003,4395.0
10003,2975.0
10003,3200.0
10003,3810.0
10003,3475.0
10003,7425.0
10003,3495.0
10003,3306.0
10003,3500.0
10003,12500.0
10003,3700.0
10003,2575.0
10003,4600.0
10003,4100.0
10003,4100.0
10003,5925.0
10003,3150.0
10003,3100.0
10003,11000.0
10003,4895.0
10003,3500.0
10003,4000.0
10003,2800.0
10003,24900.0
10003,2895.0
10003,5500.0
10003,3490.0
10003,2995.0
10003,4600.0
10003,2350.0
10003,2800.0
10003,2600.0
10003,2600.0
10003,2500.0
10003,3000.0
10003,6062.0
10003,4450.0
10003,2900.0
10003,3350.0
10003,3295.0
10003,2400.0
10003,6995.0
10003,3300.0
10003,2950.0
10003,2950.0
10003,6500.0
10003,4300.0
10003,3050.0
10003,9995.0
10003,5850.0
10003,3500.0
10003,4100.0
10003,5900.0
10003,3800.0
10003,3300.0
10003,6250.0
10003,2299.0
10003,3800.0
10003,4650.0
10003,3200.0
10003,4125.0
10003,2695.0
10003,10500.0
10003,2700.0
10003,3750.0
10003,3400.0
10003,4395.0
10003,4900.0
10003,3795.0
10003,2650.0
10003,2475.0
10003,2600.0
10003,2525.0
10003,4550.0
10003,2500.0
10003,12500.0
10003,4500.0
10003,3300.0
10003,4725.0
10003,3890.0
10003,22000.0
10003,2600.0
10003,5200.0
10003,3250.0
10003,4125.0
10003,4750.0
10003,4200.0
10003,3500.0
10003,6900.0
10003,11000.0
10003,5499.0
10003,4595.0
10003,4425.0
10003,5700.0
10003,7400.0
10003,8500.0
10003,12850.0
10003,3700.0
10003,4395.0
10003,6000.0
10003,4495.0
10003,2600.0
10003,4150.0
10003,2950.0
10003,4995.0
10003,4995.0
10003,4700.0
10003,3000.0
10003,3850.0
10003,4500.0
10003,2950.0
10003,16500.0
10003,3995.0
10003,2800.0
10003,2800.0
10003,4995.0
10003,8237.0
10003,3300.0
10003,3495.0
10003,3750.0
10003,7500.0
10003,6500.0
10003,4200.0
10003,14500.0
10003,9500.0
10003,2800.0
10003,5600.0
10003,3495.0
10003,4200.0
10003,9700.0
10003,5750.0
10003,3555.0
10003,3795.0
10003,4750.0
10003,5500.0
10003,5800.0
10003,3210.0
10003,5500.0
10003,4450.0
10003,6100.0
10003,3500.0
10003,3900.0
10003,8000.0
10003,5600.0
10003,5800.0
10003,3050.0
10003,4200.0
10003,3975.0
10003,4050.0
10003,4500.0
10003,2870.0
10003,3495.0
10003,5600.0
10003,2400.0
10003,5600.0
10003,5150.0
10003,3500.0
10003,4600.0
10003,4300.0
10003,4600.0
10003,4650.0
10003,3495.0
10003,7250.0
10003,3495.0
10003,3395.0
10003,3650.0
10003,18000.0
10003,4650.0
10003,4250.0
10003,3600.0
10003,5000.0
10003,5500.0
10003,3650.0
10003,5995.0
10003,4395.0
10003,10500.0
10003,3300.0
10003,3295.0
10003,4000.0
10003,3825.0
10003,3830.0
10003,6000.0
10003,4500.0
10003,5199.0
10003,3500.0
10003,8000.0
10003,3850.0
10003,3195.0
10003,7500.0
10003,6495.0
10003,9800.0
10003,4095.0
10003,5250.0
10003,7000.0
10003,9000.0
10003,3900.0
10003,3800.0
10003,3200.0
10003,5795.0
10003,7700.0
10003,17000.0
10003,2650.0
10003,5150.0
10003,4960.0
10003,4200.0
10003,6300.0
10003,3950.0
10003,4195.0
10003,4450.0
10003,3375.0
10003,9500.0
10003,2900.0
10003,4350.0
10003,14500.0
10003,4400.0
10003,5750.0
10003,3850.0
10003,6000.0
10003,4700.0
10003,7495.0
10003,2995.0
10003,3310.0
10003,2250.0
10003,2995.0
10003,4950.0
10003,4350.0
10003,2995.0
10003,13500.0
10003,3000.0
10003,11900.0
10003,4695.0
10003,2450.0
10003,4200.0
10003,5995.0
10003,9000.0
10003,8000.0
10003,4800.0
10003,3100.0
10003,3775.0
10003,4000.0
10003,3695.0
10003,3600.0
10003,6995.0
10003,4995.0
10003,2695.0
10003,3300.0
10003,3525.0
10003,6600.0
10003,8995.0
10003,6250.0
10003,3350.0
10003,5500.0
10003,4200.0
10003,4500.0
10003,9800.0
10003,8600.0
10003,5395.0
10003,16000.0
10003,2950.0
10003,5000.0
10003,3250.0
10003,6500.0
10003,4995.0
10003,4550.0
10003,2999.0
10003,2499.0
10003,2325.0
10003,14500.0
10003,8595.0
10003,3300.0
10003,4495.0
10003,3800.0
10003,3960.0
10003,5885.0
10003,3350.0
10003,3750.0
10003,15000.0
10003,3995.0
10003,5500.0
10003,4990.0
10003,5450.0
10003,2100.0
10003,5780.0
10003,2750.0
10003,2395.0
10003,6580.0
10003,3495.0
10003,2995.0
10003,7495.0
10003,4550.0
10003,4495.0
10003,20000.0
10003,5250.0
10003,3500.0
10003,4200.0
10003,2295.0
10003,3595.0
10003,2675.0
10003,18250.0
10003,4800.0
10003,2300.0
10003,3795.0
10003,3395.0
10003,2970.0
10003,4800.0
10003,4850.0
10003,3800.0
10003,3895.0
10003,3300.0
10003,6995.0
10003,2395.0
10003,5000.0
10003,2800.0
10003,11000.0
10003,4795.0
10003,3900.0
10003,3500.0
10003,3099.0
10003,5400.0
10003,3500.0
10003,12500.0
10003,3900.0
10003,5995.0
10003,4900.0
10003,2800.0
10003,3295.0
10003,3394.0
10003,5300.0
10003,3299.0
10003,7800.0
10003,10000.0
10003,9995.0
10003,4000.0
10003,2850.0
10003,2995.0
10003,20000.0
10003,6875.0
10003,7500.0
10003,3400.0
10003,4000.0
10003,8500.0
10003,3500.0
10003,2595.0
10003,4000.0
10003,3650.0
10003,3450.0
10003,3000.0
10003,5300.0
10003,3500.0
10003,5750.0
10003,8225.0
10003,4500.0
10003,4000.0
10003,2550.0
10003,3840.0
10003,3000.0
10003,4495.0
10003,3600.0
10003,5750.0
10003,3600.0
10003,2990.0
10003,3500.0
10003,2700.0
10003,3950.0
10003,12000.0
10003,4500.0
10003,5300.0
10003,5995.0
10003,2300.0
10003,16000.0
10003,20000.0
10003,7000.0
10003,4062.0
10003,8995.0
10003,13900.0
10003,12750.0
10003,12495.0
10003,5995.0
10003,11500.0
10003,4750.0
10003,5850.0
10003,2750.0
10003,3495.0
10003,3300.0
10003,2950.0
10003,3500.0
10003,3150.0
10003,5500.0
10003,3100.0
10003,3300.0
10003,4300.0
10003,4395.0
10003,3600.0
10003,40000.0
10003,6995.0
10003,4995.0
10003,4695.0
10003,4750.0
10003,12500.0
10003,3700.0
10003,6500.0
10003,14000.0
10003,13500.0
10003,6500.0
10003,14800.0
10003,3600.0
10003,19900.0
10003,3600.0
10003,9850.0
10003,3185.0
10003,6230.0
10003,2780.0
10003,4500.0
10003,3695.0
10003,7750.0
10003,4600.0
10003,4700.0
10003,9995.0
10003,10995.0
10003,3400.0
10003,1900.0
10003,13600.0
10003,2995.0
10003,5000.0
10003,8500.0
10003,7104.0
10003,13500.0
10003,2850.0
10003,8900.0
10003,6750.0
10003,10400.0
10003,7995.0
10003,5995.0
10003,4420.0
10003,11500.0
10003,18000.0
10003,4600.0
10003,25995.0
10003,20000.0
10004,5225.0
10004,5750.0
10004,2854.0
10004,2919.0
10004,3162.0
10004,3400.0
10004,3550.0
10004,3593.0
10004,2929.0
10004,3182.0
10004,3024.0
10004,2993.0
10004,2995.0
10004,3400.0
10004,2925.0
10004,5335.0
10004,3120.0
10004,3494.0
10004,4495.0
10004,3097.0
10004,3347.0
10004,2712.0
10004,3191.0
10004,4140.0
10004,2932.0
10004,4380.0
10004,2950.0
10004,3555.0
10004,3192.0
10004,3362.0
10004,3170.0
10004,2920.0
10004,2930.0
10004,3674.0
10004,3177.0
10004,2850.0
10004,3450.0
10004,3095.0
10004,2924.0
10004,3012.0
10004,4420.0
10004,3190.0
10004,3731.0
10004,4156.0
10004,2874.0
10004,3620.0
10004,2966.0
10004,3489.0
10004,3016.0
10004,2834.0
10004,2909.0
10004,3350.0
10004,2935.0
10004,3000.0
10004,2953.0
10004,2958.0
10004,3070.0
10004,2897.0
10004,3200.0
10004,3024.0
10004,4435.0
10004,2865.0
10004,2970.0
10004,2975.0
10004,3353.0
10004,3263.0
10004,3516.0
10004,2998.0
10004,4486.0
10004,3170.0
10004,3755.0
10004,3740.0
10004,3310.0
10004,3040.0
10004,3161.0
10004,2615.0
10004,3490.0
10004,3900.0
10004,4950.0
10004,2998.0
10004,2750.0
10004,2580.0
10004,3203.0
10004,3137.0
10004,4314.0
10004,3861.0
10004,3729.0
10004,3455.0
10004,3265.0
10004,3595.0
10004,4030.0
10004,5650.0
10004,4850.0
10004,3455.0
10004,3010.0
10004,3240.0
10004,3325.0
10004,3135.0
10004,3488.0
10004,6087.0
10004,4395.0
10004,3477.0
10004,3458.0
10004,4019.0
10004,4040.0
10004,3802.0
10004,2545.0
10004,4380.0
10004,3993.0
10004,4736.0
10004,4761.0
10004,3806.0
10004,4025.0
10004,3445.0
10004,4695.0
10004,2615.0
10004,2705.0
10004,4925.0
10004,3050.0
10004,2940.0
10004,3215.0
10004,3069.0
10004,3055.0
10004,3055.0
10004,5013.0
10004,2790.0
10004,4470.0
10004,2700.0
10004,3167.0
10004,4194.0
10004,4200.0
10004,3243.0
10004,3323.0
10004,2981.0
10004,2825.0
10004,3422.0
10004,2569.0
10004,8500.0
10004,4500.0
10004,4350.0
10004,3050.0
10004,2800.0
10004,4000.0
10004,4850.0
10004,2890.0
10004,2300.0
10004,2600.0
10004,4250.0
10004,3500.0
10004,2850.0
10004,2975.0
10004,2850.0
10004,4340.0
10004,3600.0
10004,3200.0
10004,4200.0
10004,3980.0
10004,3700.0
10004,3900.0
10004,4000.0
10004,3810.0
10004,3475.0
10004,7425.0
10004,3100.0
10004,4495.0
10004,3495.0
10004,5500.0
10004,3325.0
10004,3500.0
10004,3253.0
10004,3306.0
10004,3400.0
10004,5150.0
10004,4400.0
10004,4975.0
10004,3500.0
10004,3600.0
10004,12500.0
10004,2499.0
10004,3700.0
10004,4250.0
10004,6500.0
10004,6900.0
10004,5495.0
10004,2575.0
10004,2590.0
10004,4600.0
10004,4175.0
10004,5995.0
10004,3150.0
10004,2525.0
10004,5000.0
10004,4100.0
10004,4300.0
10004,4100.0
10004,2200.0
10004,3600.0
10004,3995.0
10004,5925.0
10004,3600.0
10004,4495.0
10004,6650.0
10004,3575.0
10004,3150.0
10004,2695.0
10004,3210.0
10004,3850.0
10004,5495.0
10004,4200.0
10004,2600.0
10004,3100.0
10004,3700.0
10004,2900.0
10004,3525.0
10004,18000.0
10004,1925.0
10004,11000.0
10004,4000.0
10004,2990.0
10004,4500.0
10004,3595.0
10004,4895.0
10004,3400.0
10004,4500.0
10004,4300.0
10004,2950.0
10004,3200.0
10004,3500.0
10004,2550.0
10004,3600.0
10004,3750.0
10004,6750.0
10004,3500.0
10004,3000.0
10004,3200.0
10004,3429.0
10004,3995.0
10004,4000.0
10004,5500.0
10004,4250.0
10004,2800.0
10004,3000.0
10004,2995.0
10004,3092.0
10004,6600.0
10004,18500.0
10004,24900.0
10004,4000.0
10004,3053.0
10004,3973.0
10004,2800.0
10004,3900.0
10004,5800.0
10004,2895.0
10004,6700.0
10004,3700.0
10004,2700.0
10004,4885.0
10004,3150.0
10004,3708.0
10004,3600.0
10004,5500.0
10004,7015.0
10004,9950.0
10004,6350.0
10004,2400.0
10004,2295.0
10004,4995.0
10004,3490.0
10004,3650.0
10004,3300.0
10004,5295.0
10004,3100.0
10004,2995.0
10004,5100.0
10004,2500.0
10004,4600.0
10004,6300.0
10004,2200.0
10004,4000.0
10004,2350.0
10004,3300.0
10004,2800.0
10004,3500.0
10004,4200.0
10004,3395.0
10004,2600.0
10004,2600.0
10004,2500.0
10004,4590.0
10004,6850.0
10004,2995.0
10004,3481.0
10004,18000.0
10004,3000.0
10004,6062.0
10004,3800.0
10004,4295.0
10004,4900.0
10004,6500.0
10004,3500.0
10004,4450.0
10004,3075.0
10004,3445.0
10004,3685.0
10004,3000.0
10004,4995.0
10004,4695.0
10004,2900.0
10004,3000.0
10004,59000.0
10004,4250.0
10004,3510.0
10004,3000.0
10004,3295.0
10004,3350.0
10004,3295.0
10004,3100.0
